participant_id,environment,p_type,mean,median,q5,q25,q75,q95,sd
211002,indoor,concent,59.001964647710864,-17.105263157894736,42.6,9.661229611041405,28.818897637795274,74.67018469656992,56.11384640708015
211002,outdoor,concent,51.618176246510615,57.00854700854701,56.53104925053533,56.11601513240858,62.617801047120416,50.659630606860155,-72.24483898240362
211002,ratio,concent,24.688620973407524,-149.30966703442667,-7.873244967291929,-68.7959191228705,-194.52057951547877,53.61103929515533,44.3226530447114
272001,indoor,concent,54.902618302731405,-26.573426573426573,49.59349593495935,21.761658031088082,-44.505494505494504,84.72,54.05389009878416
272001,outdoor,concent,NA,NA,NA,NA,NA,NA,NA
272001,ratio,concent,NA,NA,NA,NA,NA,NA,NA
290001,indoor,concent,36.73896450964337,-19.594594594594593,63.88297872340426,18.27956989247312,-1.4317180616740088,72.75280898876404,14.911092942167802
290001,outdoor,concent,-65.07573843066676,-127.45901639344262,-169.5035460992908,-134.93975903614458,-81.16883116883118,4.134366925064599,31.94389258947298
290001,ratio,concent,NA,NA,NA,NA,NA,NA,NA
300001,indoor,concent,58.42798595870639,28.834355828220858,-8.948194662480377,11.25,49.55974842767296,69.28934010152284,58.452783841870115
300001,outdoor,concent,3.1492760264409045,-28.712871287128714,-151.42045454545453,-63.0114566284779,8.633093525179856,53.69774919614148,81.78929549136957
300001,ratio,concent,NA,NA,NA,NA,NA,NA,NA
all,indoor,concent,55.76807505833703,4,33.43898573692552,16.867469879518072,8.909574468085106,76.51245551601423,55.1334525967236
all,outdoor,concent,40.54183586234046,46.4699683877766,32.89473684210526,44.267515923566876,51.854304635761586,42.16524216524216,-67.75707000480467
all,ratio,concent,56.43259817026673,-2.1587861162102078,16.454908199850085,2.8177350857196997,-7.8777663576123995,70.48540162422555,70.32312065728223
